DESCRICAO_EVENTO,CASE_ID,DATA_HORA_EVENTO,RESPONSAVEL_EVENTO,_PROCESSING_TIMESTAMP
02.00 - Cobrança,15175,2021-04-10 07:04:17,Cynthia Smith,2022-11-22 00:02:07.666219
02.00 - Cobrança,15210,2021-04-10 07:21:48,Scott Watts,2022-11-22 00:02:07.666219
02.00 - Cobrança,15205,2021-04-10 06:56:24,Heather Baker,2022-11-22 00:02:07.666219
02.00 - Cobrança,12945,2021-04-10 09:34:56,Scott Watts,2022-11-22 00:02:07.666219
02.00 - Cobrança,12816,2021-05-06 07:56:05,Robin Williams,2022-11-22 00:02:07.666219
02.00 - Cobrança,12855,2021-04-10 11:18:36,Elizabeth Booker,2022-11-22 00:02:07.666219
02.00 - Cobrança,13130,2021-04-12 10:53:32,Scott Watts,2022-11-22 00:02:07.666219
02.00 - Cobrança,13186,2021-04-11 07:55:05,Cynthia Smith,2022-11-22 00:02:07.666219
02.00 - Cobrança,13028,2021-04-11 10:01:31,Robin Williams,2022-11-22 00:02:07.666219
02.00 - Cobrança,13003,2021-04-12 11:43:23,Connor Nelson,2022-11-22 00:02:07.666219
02.00 - Cobrança,12429,2021-04-19 10:08:47,Teresa Aguilar,2022-11-22 00:02:07.666219
02.00 - Cobrança,13199,2021-04-13 07:05:42,Heather Baker,2022-11-22 00:02:07.666219
02.00 - Cobrança,13800,2021-04-13 09:07:13,Elizabeth Booker,2022-11-22 00:02:07.666219
02.00 - Cobrança,13802,2021-04-13 09:07:13,Elizabeth Booker,2022-11-22 00:02:07.666219
02.00 - Cobrança,13714,2021-04-13 14:33:58,Teresa Aguilar,2022-11-22 00:02:07.666219
02.00 - Cobrança,13729,2021-04-13 13:07:29,Heather Baker,2022-11-22 00:02:07.666219
02.00 - Cobrança,13731,2021-04-14 07:43:49,Heather Baker,2022-11-22 00:02:07.666219
02.00 - Cobrança,1104,2021-05-05 23:10:08,Heather Baker,2022-11-22 00:02:07.666219
02.00 - Cobrança,13373,2021-04-14 09:29:44,Elizabeth Booker,2022-11-22 00:02:07.666219
02.00 - Cobrança,13227,2021-04-14 07:42:40,Heather Baker,2022-11-22 00:02:07.666219
02.00 - Cobrança,13301,2021-05-06 08:29:58,Cynthia Smith,2022-11-22 00:02:07.666219
02.00 - Cobrança,13303,2021-05-06 08:29:58,Cynthia Smith,2022-11-22 00:02:07.666219
02.00 - Cobrança,13445,2021-05-04 08:10:29,Teresa Aguilar,2022-11-22 00:02:07.666219
02.00 - Cobrança,18254,2021-04-19 10:08:59,Teresa Aguilar,2022-11-22 00:02:07.666219
02.00 - Cobrança,18316,2021-04-17 13:56:50,Teresa Aguilar,2022-11-22 00:02:07.666219
02.00 - Cobrança,18147,2021-05-06 07:56:09,Robin Williams,2022-11-22 00:02:07.666219
02.00 - Cobrança,17618,2021-04-18 07:58:18,Elizabeth Booker,2022-11-22 00:02:07.666219
02.00 - Cobrança,17673,2021-04-18 07:12:06,Teresa Aguilar,2022-11-22 00:02:07.666219
02.00 - Cobrança,17487,2021-04-19 09:52:53,Robin Williams,2022-11-22 00:02:07.666219
02.00 - Cobrança,18781,2021-04-18 09:18:47,Heather Baker,2022-11-22 00:02:07.666219
02.00 - Cobrança,19095,2021-04-19 07:16:49,Teresa Aguilar,2022-11-22 00:02:07.666219
02.00 - Cobrança,19182,2021-04-19 07:21:55,Heather Baker,2022-11-22 00:02:07.666219
02.00 - Cobrança,19183,2021-04-19 07:21:54,Heather Baker,2022-11-22 00:02:07.666219
02.00 - Cobrança,18468,2021-04-19 06:37:14,Cynthia Smith,2022-11-22 00:02:07.666219
02.00 - Cobrança,18677,2021-05-06 07:59:50,Robin Williams,2022-11-22 00:02:07.666219
02.00 - Cobrança,18686,2021-04-20 09:57:37,Robin Williams,2022-11-22 00:02:07.666219
02.00 - Cobrança,18597,2021-05-05 23:11:10,Heather Baker,2022-11-22 00:02:07.666219
02.00 - Cobrança,18649,2021-04-20 07:28:23,Teresa Aguilar,2022-11-22 00:02:07.666219
02.00 - Cobrança,16311,2021-04-24 08:08:06,Teresa Aguilar,2022-11-22 00:02:07.666219
02.00 - Cobrança,16359,2021-04-20 07:28:19,Teresa Aguilar,2022-11-22 00:02:07.666219
02.00 - Cobrança,16239,2021-04-21 09:53:38,Connor Nelson,2022-11-22 00:02:07.666219
02.00 - Cobrança,16295,2021-04-20 09:03:56,Cynthia Smith,2022-11-22 00:02:07.666219
02.00 - Cobrança,16414,2021-04-21 08:24:42,Teresa Aguilar,2022-11-22 00:02:07.666219
02.00 - Cobrança,15909,2021-05-06 10:52:18,Teresa Aguilar,2022-11-22 00:02:07.666219
02.00 - Cobrança,15932,2021-04-20 13:55:18,Robin Williams,2022-11-22 00:02:07.666219
02.00 - Cobrança,15837,2021-04-21 09:49:26,Cynthia Smith,2022-11-22 00:02:07.666219
02.00 - Cobrança,16146,2021-04-24 19:57:03,Teresa Aguilar,2022-11-22 00:02:07.666219
02.00 - Cobrança,17104,2021-04-24 08:08:23,Teresa Aguilar,2022-11-22 00:02:07.666219
02.00 - Cobrança,17107,2021-04-24 08:08:57,Teresa Aguilar,2022-11-22 00:02:07.666219
02.00 - Cobrança,17060,2021-04-24 07:46:14,Scott Watts,2022-11-22 00:02:07.666219
02.00 - Cobrança,17068,2021-05-08 11:06:06,Cynthia Smith,2022-11-22 00:02:07.666219
02.00 - Cobrança,17393,2021-04-25 10:24:01,Teresa Aguilar,2022-11-22 00:02:07.666219
02.00 - Cobrança,17304,2021-04-26 14:24:22,Cynthia Smith,2022-11-22 00:02:07.666219
02.00 - Cobrança,17332,2021-05-02 09:44:47,Scott Watts,2022-11-22 00:02:07.666219
02.00 - Cobrança,17346,2021-04-24 11:03:01,Cynthia Smith,2022-11-22 00:02:07.666219
02.00 - Cobrança,16660,2021-04-24 20:03:09,Teresa Aguilar,2022-11-22 00:02:07.666219
02.00 - Cobrança,16688,2021-04-25 10:23:59,Teresa Aguilar,2022-11-22 00:02:07.666219
02.00 - Cobrança,16992,2021-04-24 15:17:03,Heather Baker,2022-11-22 00:02:07.666219
02.00 - Cobrança,9218,2021-05-04 08:21:00,Heather Baker,2022-11-22 00:02:07.666219
02.00 - Cobrança,9242,2021-04-24 17:31:49,Cynthia Smith,2022-11-22 00:02:07.666219
02.00 - Cobrança,9288,2021-05-08 09:35:47,Robin Williams,2022-11-22 00:02:07.666219
02.00 - Cobrança,8925,2021-04-25 10:22:10,Heather Baker,2022-11-22 00:02:07.666219
02.00 - Cobrança,9665,2021-04-25 07:54:52,Heather Baker,2022-11-22 00:02:07.666219
02.00 - Cobrança,9698,2021-04-25 12:34:51,Teresa Aguilar,2022-11-22 00:02:07.666219
02.00 - Cobrança,9874,2021-04-25 09:52:51,Connor Nelson,2022-11-22 00:02:07.666219
02.00 - Cobrança,9433,2021-04-25 17:31:46,Teresa Aguilar,2022-11-22 00:02:07.666219
02.00 - Cobrança,9595,2021-04-25 17:31:46,Teresa Aguilar,2022-11-22 00:02:07.666219
02.00 - Cobrança,8601,2021-05-06 11:39:52,Cynthia Smith,2022-11-22 00:02:07.666219
02.00 - Cobrança,8697,2021-05-06 10:52:36,Teresa Aguilar,2022-11-22 00:02:07.666219
02.00 - Cobrança,11175,2021-05-06 10:55:29,Heather Baker,2022-11-22 00:02:07.666219
02.00 - Cobrança,11337,2021-05-08 08:09:18,Scott Watts,2022-11-22 00:02:07.666219
02.00 - Cobrança,12282,2021-05-04 08:34:06,Cynthia Smith,2022-11-22 00:02:07.666219
02.00 - Cobrança,12225,2021-05-06 08:29:57,Cynthia Smith,2022-11-22 00:02:07.666219
02.00 - Cobrança,11881,2021-05-06 08:29:47,Cynthia Smith,2022-11-22 00:02:07.666219
02.00 - Cobrança,11997,2021-05-03 10:53:23,Connor Nelson,2022-11-22 00:02:07.666219
02.00 - Cobrança,12010,2021-05-06 10:29:05,Teresa Aguilar,2022-11-22 00:02:07.666219
02.00 - Cobrança,10213,2021-05-06 10:53:13,Teresa Aguilar,2022-11-22 00:02:07.666219
02.00 - Cobrança,10008,2021-05-08 10:50:26,Cynthia Smith,2022-11-22 00:02:07.666219
02.00 - Cobrança,10965,2021-05-05 09:12:44,Cynthia Smith,2022-11-22 00:02:07.666219
02.00 - Cobrança,10940,2021-05-05 10:47:09,Heather Baker,2022-11-22 00:02:07.666219
02.00 - Cobrança,11082,2021-05-04 18:06:14,Cynthia Smith,2022-11-22 00:02:07.666219
02.00 - Cobrança,11094,2021-05-04 08:35:04,Cynthia Smith,2022-11-22 00:02:07.666219
02.00 - Cobrança,11097,2021-05-16 13:20:57,Cynthia Smith,2022-11-22 00:02:07.666219
02.00 - Cobrança,11014,2021-05-16 14:42:24,Teresa Aguilar,2022-11-22 00:02:07.666219
02.00 - Cobrança,10591,2021-05-04 18:08:26,Cynthia Smith,2022-11-22 00:02:07.666219
02.00 - Cobrança,10544,2021-05-04 08:11:44,Teresa Aguilar,2022-11-22 00:02:07.666219
02.00 - Cobrança,10580,2021-05-04 08:11:42,Teresa Aguilar,2022-11-22 00:02:07.666219
02.00 - Cobrança,10662,2021-05-06 07:57:56,Robin Williams,2022-11-22 00:02:07.666219
02.00 - Cobrança,10796,2021-05-08 09:05:42,Robin Williams,2022-11-22 00:02:07.666219
02.00 - Cobrança,10698,2021-05-08 08:12:26,Scott Watts,2022-11-22 00:02:07.666219
02.00 - Cobrança,10518,2021-05-11 07:35:29,Robin Williams,2022-11-22 00:02:07.666219
02.00 - Cobrança,10364,2021-05-05 07:08:33,Cynthia Smith,2022-11-22 00:02:07.666219
02.00 - Cobrança,10294,2021-05-06 07:59:10,Robin Williams,2022-11-22 00:02:07.666219
02.00 - Cobrança,11934,2021-05-06 08:30:32,Cynthia Smith,2022-11-22 00:02:07.666219
02.00 - Cobrança,11955,2021-05-05 10:48:02,Heather Baker,2022-11-22 00:02:07.666219
02.00 - Cobrança,11773,2021-05-06 10:36:15,Robin Williams,2022-11-22 00:02:07.666219
02.00 - Cobrança,12252,2021-05-06 11:18:24,Cynthia Smith,2022-11-22 00:02:07.666219
02.00 - Cobrança,12131,2021-05-06 07:59:40,Robin Williams,2022-11-22 00:02:07.666219
02.00 - Cobrança,11393,2021-05-11 10:43:21,Scott Watts,2022-11-22 00:02:07.666219
02.00 - Cobrança,8629,2021-05-11 10:21:19,Elizabeth Booker,2022-11-22 00:02:07.666219
02.00 - Cobrança,9055,2021-05-29 07:41:23,Teresa Aguilar,2022-11-22 00:02:07.666219
02.00 - Cobrança,9175,2021-05-29 16:43:23,Cynthia Smith,2022-11-22 00:02:07.666219
02.00 - Cobrança,9234,2021-05-23 11:03:30,Robin Williams,2022-11-22 00:02:07.666219
02.00 - Cobrança,5400,2021-05-25 08:46:26,Elizabeth Booker,2022-11-22 00:02:07.666219
02.00 - Cobrança,29503,2021-05-25 09:47:49,Elizabeth Booker,2022-11-22 00:02:07.666219
02.00 - Cobrança,8163,2021-05-19 07:42:01,Cynthia Smith,2022-11-22 00:02:07.666219
02.00 - Cobrança,8163,2021-05-19 07:42:46,Cynthia Smith,2022-11-22 00:02:07.666219
02.00 - Cobrança,29205,2021-05-22 14:45:28,Elizabeth Booker,2022-11-22 00:02:07.666219
02.00 - Cobrança,8160,2021-05-23 08:58:27,Cynthia Smith,2022-11-22 00:02:07.666219
02.00 - Cobrança,8160,2021-05-23 08:58:48,Cynthia Smith,2022-11-22 00:02:07.666219
02.00 - Cobrança,8151,2021-05-23 08:59:18,Cynthia Smith,2022-11-22 00:02:07.666219
02.00 - Cobrança,8151,2021-05-23 08:59:34,Cynthia Smith,2022-11-22 00:02:07.666219
02.00 - Cobrança,29059,2021-05-30 13:46:13,Robin Williams,2022-11-22 00:02:07.666219
02.00 - Cobrança,29241,2021-05-30 14:28:03,Elizabeth Booker,2022-11-22 00:02:07.666219
02.00 - Cobrança,30521,2021-05-30 09:03:35,Scott Watts,2022-11-22 00:02:07.666219
02.00 - Cobrança,30456,2021-05-25 12:03:42,Scott Watts,2022-11-22 00:02:07.666219
02.00 - Cobrança,30614,2021-05-29 09:39:14,Cynthia Smith,2022-11-22 00:02:07.666219
02.00 - Cobrança,30101,2021-06-13 16:33:02,Teresa Aguilar,2022-11-22 00:02:07.666219
02.00 - Cobrança,30211,2021-06-02 09:30:43,Cynthia Smith,2022-11-22 00:02:07.666219
02.00 - Cobrança,27987,2021-05-30 15:34:32,Teresa Aguilar,2022-11-22 00:02:07.666219
02.00 - Cobrança,27260,2021-06-02 09:30:44,Cynthia Smith,2022-11-22 00:02:07.666219
02.00 - Cobrança,6164,2021-06-02 08:39:19,Connor Nelson,2022-11-22 00:02:07.666219
02.00 - Cobrança,27278,2021-06-01 14:58:02,Heather Baker,2022-11-22 00:02:07.666219
02.00 - Cobrança,27242,2021-06-06 09:23:57,Elizabeth Booker,2022-11-22 00:02:07.666219
02.00 - Cobrança,27561,2021-06-02 07:52:58,Teresa Aguilar,2022-11-22 00:02:07.666219
02.00 - Cobrança,27600,2021-06-23 10:47:05,Teresa Aguilar,2022-11-22 00:02:07.666219
02.00 - Cobrança,28669,2021-06-02 15:19:47,Robin Williams,2022-11-22 00:02:07.666219
02.00 - Cobrança,28675,2021-06-02 15:19:51,Robin Williams,2022-11-22 00:02:07.666219
02.00 - Cobrança,28631,2021-06-02 16:53:03,Teresa Aguilar,2022-11-22 00:02:07.666219
02.00 - Cobrança,28896,2021-07-03 15:43:37,Teresa Aguilar,2022-11-22 00:02:07.666219
02.00 - Cobrança,28974,2021-06-05 10:07:39,Connor Nelson,2022-11-22 00:02:07.666219
02.00 - Cobrança,28944,2021-06-05 07:48:55,Teresa Aguilar,2022-11-22 00:02:07.666219
02.00 - Cobrança,28853,2021-06-06 07:37:14,Heather Baker,2022-11-22 00:02:07.666219
02.00 - Cobrança,28206,2021-06-15 15:59:29,Teresa Aguilar,2022-11-22 00:02:07.666219
02.00 - Cobrança,28308,2021-06-20 09:54:44,Heather Baker,2022-11-22 00:02:07.666219
02.00 - Cobrança,28297,2021-06-06 07:37:17,Heather Baker,2022-11-22 00:02:07.666219
02.00 - Cobrança,28475,2021-06-15 15:59:34,Teresa Aguilar,2022-11-22 00:02:07.666219
02.00 - Cobrança,33109,2021-07-19 15:00:17,Connor Nelson,2022-11-22 00:02:07.666219
02.00 - Cobrança,33106,2021-06-13 10:45:06,Connor Nelson,2022-11-22 00:02:07.666219
02.00 - Cobrança,33352,2021-06-12 15:22:18,Elizabeth Booker,2022-11-22 00:02:07.666219
02.00 - Cobrança,32643,2021-06-13 15:15:48,Cynthia Smith,2022-11-22 00:02:07.666219
02.00 - Cobrança,32858,2021-06-15 10:55:43,Cynthia Smith,2022-11-22 00:02:07.666219
02.00 - Cobrança,32834,2021-06-22 16:40:37,Elizabeth Booker,2022-11-22 00:02:07.666219
02.00 - Cobrança,32890,2021-06-23 08:49:57,Heather Baker,2022-11-22 00:02:07.666219
02.00 - Cobrança,33473,2021-06-21 08:56:09,Heather Baker,2022-11-22 00:02:07.666219
02.00 - Cobrança,33629,2021-06-15 08:46:05,Heather Baker,2022-11-22 00:02:07.666219
02.00 - Cobrança,33617,2021-06-22 16:40:06,Elizabeth Booker,2022-11-22 00:02:07.666219
02.00 - Cobrança,33618,2021-06-15 11:32:38,Cynthia Smith,2022-11-22 00:02:07.666219
02.00 - Cobrança,31418,2021-06-16 10:04:23,Cynthia Smith,2022-11-22 00:02:07.666219
02.00 - Cobrança,5518,2021-07-27 07:26:05,Cynthia Smith,2022-11-22 00:02:07.666219
02.00 - Cobrança,31474,2021-06-22 14:22:03,Heather Baker,2022-11-22 00:02:07.666219
02.00 - Cobrança,31319,2021-06-16 08:19:36,Teresa Aguilar,2022-11-22 00:02:07.666219
02.00 - Cobrança,31380,2021-06-30 09:48:47,Robin Williams,2022-11-22 00:02:07.666219
02.00 - Cobrança,5544,2021-07-28 14:35:56,Robin Williams,2022-11-22 00:02:07.666219
02.00 - Cobrança,31019,2021-07-19 08:52:59,Robin Williams,2022-11-22 00:02:07.666219
02.00 - Cobrança,30867,2021-06-22 16:40:17,Elizabeth Booker,2022-11-22 00:02:07.666219
02.00 - Cobrança,1166,2021-06-21 16:22:29,Teresa Aguilar,2022-11-22 00:02:07.666219
02.00 - Cobrança,31275,2021-06-21 08:00:03,Teresa Aguilar,2022-11-22 00:02:07.666219
02.00 - Cobrança,32513,2021-06-22 10:20:44,Cynthia Smith,2022-11-22 00:02:07.666219
02.00 - Cobrança,32500,2021-06-30 07:45:27,Teresa Aguilar,2022-11-22 00:02:07.666219
02.00 - Cobrança,31855,2021-06-23 12:47:23,Connor Nelson,2022-11-22 00:02:07.666219
02.00 - Cobrança,31733,2021-06-27 08:46:30,Teresa Aguilar,2022-11-22 00:02:07.666219
02.00 - Cobrança,31829,2021-06-23 12:04:21,Heather Baker,2022-11-22 00:02:07.666219
02.00 - Cobrança,31969,2021-06-26 09:54:21,Heather Baker,2022-11-22 00:02:07.666219
02.00 - Cobrança,21830,2021-06-27 07:47:33,Teresa Aguilar,2022-11-22 00:02:07.666219
02.00 - Cobrança,21834,2021-06-26 19:12:58,Elizabeth Booker,2022-11-22 00:02:07.666219
02.00 - Cobrança,21715,2021-06-27 07:32:51,Elizabeth Booker,2022-11-22 00:02:07.666219
02.00 - Cobrança,21437,2021-06-29 10:45:43,Heather Baker,2022-11-22 00:02:07.666219
02.00 - Cobrança,21227,2021-06-29 10:45:36,Heather Baker,2022-11-22 00:02:07.666219
02.00 - Cobrança,21477,2021-06-30 07:54:41,Elizabeth Booker,2022-11-22 00:02:07.666219
02.00 - Cobrança,21468,2021-07-04 10:29:49,Cynthia Smith,2022-11-22 00:02:07.666219
02.00 - Cobrança,9,2021-07-03 12:49:18,Elizabeth Booker,2022-11-22 00:02:07.666219
02.00 - Cobrança,9,2021-07-03 12:49:48,Elizabeth Booker,2022-11-22 00:02:07.666219
02.00 - Cobrança,9,2021-07-03 12:49:53,Elizabeth Booker,2022-11-22 00:02:07.666219
02.00 - Cobrança,9,2021-07-03 12:49:56,Elizabeth Booker,2022-11-22 00:02:07.666219
02.00 - Cobrança,9,2021-07-03 12:49:58,Elizabeth Booker,2022-11-22 00:02:07.666219
02.00 - Cobrança,9,2021-07-03 12:50:00,Elizabeth Booker,2022-11-22 00:02:07.666219
02.00 - Cobrança,9,2021-07-03 12:50:02,Elizabeth Booker,2022-11-22 00:02:07.666219
02.00 - Cobrança,9,2021-07-03 12:50:05,Elizabeth Booker,2022-11-22 00:02:07.666219
02.00 - Cobrança,9,2021-07-03 12:50:09,Elizabeth Booker,2022-11-22 00:02:07.666219
02.00 - Cobrança,9,2021-07-03 12:50:13,Elizabeth Booker,2022-11-22 00:02:07.666219
02.00 - Cobrança,9,2021-07-03 12:50:26,Elizabeth Booker,2022-11-22 00:02:07.666219
02.00 - Cobrança,9,2021-07-03 12:50:39,Elizabeth Booker,2022-11-22 00:02:07.666219
02.00 - Cobrança,9,2021-07-03 12:50:41,Elizabeth Booker,2022-11-22 00:02:07.666219
02.00 - Cobrança,9,2021-07-03 12:50:57,Elizabeth Booker,2022-11-22 00:02:07.666219
02.00 - Cobrança,9,2021-07-03 12:50:59,Elizabeth Booker,2022-11-22 00:02:07.666219
02.00 - Cobrança,9,2021-07-03 12:51:01,Elizabeth Booker,2022-11-22 00:02:07.666219
02.00 - Cobrança,9,2021-07-03 12:51:03,Elizabeth Booker,2022-11-22 00:02:07.666219
02.00 - Cobrança,9,2021-07-03 12:51:08,Elizabeth Booker,2022-11-22 00:02:07.666219
02.00 - Cobrança,9,2021-07-03 12:51:11,Elizabeth Booker,2022-11-22 00:02:07.666219
02.00 - Cobrança,9,2021-07-03 12:51:14,Elizabeth Booker,2022-11-22 00:02:07.666219
02.00 - Cobrança,9,2021-07-03 12:51:16,Elizabeth Booker,2022-11-22 00:02:07.666219
02.00 - Cobrança,9,2021-07-03 12:51:20,Elizabeth Booker,2022-11-22 00:02:07.666219
02.00 - Cobrança,9,2021-07-03 12:51:24,Elizabeth Booker,2022-11-22 00:02:07.666219
02.00 - Cobrança,9,2021-07-03 12:52:09,Elizabeth Booker,2022-11-22 00:02:07.666219
02.00 - Cobrança,5989,2021-07-21 09:54:13,Scott Watts,2022-11-22 00:02:07.666219
02.00 - Cobrança,22903,2021-07-03 15:43:51,Teresa Aguilar,2022-11-22 00:02:07.666219
02.00 - Cobrança,22913,2021-07-03 09:43:00,Robin Williams,2022-11-22 00:02:07.666219
02.00 - Cobrança,22345,2021-07-06 07:14:20,Scott Watts,2022-11-22 00:02:07.666219
02.00 - Cobrança,5851,2021-07-12 10:19:58,Elizabeth Booker,2022-11-22 00:02:07.666219
02.00 - Cobrança,22206,2021-07-11 08:58:49,Scott Watts,2022-11-22 00:02:07.666219
02.00 - Cobrança,19835,2021-07-25 15:16:14,Teresa Aguilar,2022-11-22 00:02:07.666219
02.00 - Cobrança,19840,2021-07-19 09:30:59,Scott Watts,2022-11-22 00:02:07.666219
02.00 - Cobrança,2003,2021-08-02 08:17:28,Elizabeth Booker,2022-11-22 00:02:07.666219
02.00 - Cobrança,19794,2021-07-17 08:13:37,Teresa Aguilar,2022-11-22 00:02:07.666219
02.00 - Cobrança,20108,2021-07-17 11:03:52,Elizabeth Booker,2022-11-22 00:02:07.666219
02.00 - Cobrança,20169,2021-07-18 14:53:31,Elizabeth Booker,2022-11-22 00:02:07.666219
02.00 - Cobrança,19262,2021-07-19 08:50:06,Teresa Aguilar,2022-11-22 00:02:07.666219
02.00 - Cobrança,19446,2021-07-19 08:57:32,Elizabeth Booker,2022-11-22 00:02:07.666219
02.00 - Cobrança,19584,2021-07-26 17:30:15,Teresa Aguilar,2022-11-22 00:02:07.666219
02.00 - Cobrança,19601,2021-07-19 07:40:26,Robin Williams,2022-11-22 00:02:07.666219
02.00 - Cobrança,19506,2021-07-19 08:56:20,Connor Nelson,2022-11-22 00:02:07.666219
02.00 - Cobrança,19451,2021-07-19 10:35:06,Connor Nelson,2022-11-22 00:02:07.666219
02.00 - Cobrança,20736,2021-07-25 10:52:03,Cynthia Smith,2022-11-22 00:02:07.666219
02.00 - Cobrança,20981,2021-07-24 07:48:23,Robin Williams,2022-11-22 00:02:07.666219
02.00 - Cobrança,21061,2021-07-24 10:48:55,Scott Watts,2022-11-22 00:02:07.666219
02.00 - Cobrança,20434,2021-07-25 10:53:45,Scott Watts,2022-11-22 00:02:07.666219
02.00 - Cobrança,20403,2021-07-25 08:27:45,Elizabeth Booker,2022-11-22 00:02:07.666219
02.00 - Cobrança,20242,2021-08-04 09:42:33,Scott Watts,2022-11-22 00:02:07.666219
02.00 - Cobrança,20668,2021-07-26 07:09:57,Cynthia Smith,2022-11-22 00:02:07.666219
02.00 - Cobrança,20500,2021-07-28 07:52:49,Elizabeth Booker,2022-11-22 00:02:07.666219
02.00 - Cobrança,20476,2021-07-27 10:25:01,Connor Nelson,2022-11-22 00:02:07.666219
02.00 - Cobrança,20467,2021-07-26 07:57:12,Teresa Aguilar,2022-11-22 00:02:07.666219
02.00 - Cobrança,941,2021-07-31 07:48:42,Teresa Aguilar,2022-11-22 00:02:07.666219
02.00 - Cobrança,25694,2021-07-28 14:36:20,Robin Williams,2022-11-22 00:02:07.666219
02.00 - Cobrança,25206,2021-08-01 17:42:16,Elizabeth Booker,2022-11-22 00:02:07.666219
02.00 - Cobrança,25555,2021-08-03 09:35:53,Heather Baker,2022-11-22 00:02:07.666219
02.00 - Cobrança,24109,2021-08-02 18:12:39,Heather Baker,2022-11-22 00:02:07.666219
02.00 - Cobrança,25158,2021-08-03 10:54:19,Teresa Aguilar,2022-11-22 00:02:07.666219
02.00 - Cobrança,24308,2021-08-03 10:11:43,Elizabeth Booker,2022-11-22 00:02:07.666219
02.00 - Cobrança,24298,2021-08-03 17:04:06,Scott Watts,2022-11-22 00:02:07.666219
02.00 - Cobrança,24244,2021-08-03 13:30:01,Elizabeth Booker,2022-11-22 00:02:07.666219
02.00 - Cobrança,1019,2021-08-04 11:12:43,Connor Nelson,2022-11-22 00:02:07.666219
02.00 - Cobrança,24641,2021-08-07 10:59:25,Teresa Aguilar,2022-11-22 00:02:07.666219
02.00 - Cobrança,24509,2021-08-07 10:43:33,Cynthia Smith,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,24475,2021-07-12 11:59:32,Robin Williams,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,25043,2021-04-25 11:42:10,Heather Baker,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,24953,2021-04-21 12:04:57,Heather Baker,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,24966,2021-06-23 08:41:02,Cynthia Smith,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,24963,2021-04-21 12:04:54,Heather Baker,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,444,2021-04-26 15:49:09,Teresa Aguilar,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,444,2021-04-28 08:13:15,Larry Schmidt,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,444,2021-04-28 10:06:25,Scott Watts,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,24789,2021-05-03 11:56:47,Scott Watts,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,24709,2021-05-16 12:04:25,Scott Watts,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,24823,2021-05-16 11:04:58,Connor Nelson,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,23538,2021-05-18 13:24:38,Connor Nelson,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,23634,2021-05-23 10:06:10,Cynthia Smith,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,23368,2021-06-26 09:29:15,Heather Baker,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,23318,2021-06-01 21:53:26,Scott Watts,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,24123,2021-06-13 11:58:29,Connor Nelson,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,24100,2021-06-27 10:28:24,Elizabeth Booker,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,23884,2021-06-27 10:29:12,Elizabeth Booker,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,23851,2021-06-26 08:58:43,Teresa Aguilar,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,26435,2021-07-12 10:44:50,Cynthia Smith,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,26475,2021-07-05 13:04:50,Scott Watts,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,26634,2021-07-12 09:48:20,Cynthia Smith,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,26661,2021-07-18 12:07:43,Scott Watts,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,27014,2021-07-20 12:42:27,Teresa Aguilar,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,26966,2021-07-21 11:57:34,Scott Watts,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,27162,2021-07-24 10:16:54,Elizabeth Booker,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,26737,2021-07-27 08:38:03,Cynthia Smith,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,26691,2021-07-31 10:39:31,Scott Watts,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,26801,2021-07-27 17:37:01,Cynthia Smith,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,26842,2021-07-28 08:56:17,Teresa Aguilar,2022-11-22 00:02:07.666219
04.00 - Confirmação de pagamento,25505,2021-08-01 12:44:21,Robin Williams,2022-11-22 00:02:07.666219
